variant	LocationID	LocationName	sample_id	sample_date	value
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-12	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-12	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21459_S105573	2021-12-19	0.96157
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-19	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-26	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-26	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-26	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21539_S105797	2021-12-26	0.772053652378007
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21539_S105797	2021-12-26	0.227937874410053
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-26	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2021-12-26	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-02	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-02	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-02	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21843_S106292	2022-01-02	0.498054038919222
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21843_S106292	2022-01-02	0.501936627934108
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-02	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-02	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-09	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-09	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-09	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22302_S106743	2022-01-09	0.29001
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22302_S106743	2022-01-09	0.66152
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-09	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-09	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22665_S107324	2022-01-16	0.23102
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22665_S107324	2022-01-16	0.71509
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22665_S107324	2022-01-16	0.053191
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22690_S107036	2022-01-16	0.223891245533845
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22690_S107036	2022-01-16	0.682975552735351
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_22690_S107036	2022-01-16	0.0931237520517615
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-16	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-19	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-19	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-19	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-19	0.0
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23138_S107921	2022-01-19	0.90746
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23138_S107921	2022-01-19	0.067897
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-19	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23155_S107935	2022-01-23	0.93606
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-23	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-26	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-26	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-26	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-26	0.0
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23535_S108270	2022-01-26	0.778924146966457
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23535_S108270	2022-01-26	0.221066219679017
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-26	0.0
B.1.1.7	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-30	0.0
B.1.160	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-30	0.0
B.1.258	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-30	0.0
B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-30	0.0
BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23541_S108342	2022-01-30	0.78824
BA.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_23541_S108342	2022-01-30	0.1687
BA.5	ATTP_3-449	ARA AWV Wr. Neustadt-Süd		2022-01-30	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2021-12-05	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2021-12-05	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2021-12-05	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21259_S105042	2021-12-05	0.98848
BA.1	ATTP_4-40702001	Hallstättersee		2021-12-05	0.0
BA.2	ATTP_4-40702001	Hallstättersee		2021-12-05	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2021-12-12	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2021-12-12	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2021-12-12	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21399_S105446	2021-12-12	0.97155
BA.1	ATTP_4-40702001	Hallstättersee		2021-12-12	0.0
BA.2	ATTP_4-40702001	Hallstättersee		2021-12-12	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2021-12-19	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2021-12-19	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2021-12-19	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21481_S105711	2021-12-19	0.93229
BA.1	ATTP_4-40702001	Hallstättersee		2021-12-19	0.0
BA.2	ATTP_4-40702001	Hallstättersee		2021-12-19	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2021-12-26	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2021-12-26	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2021-12-26	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21569_S105688	2021-12-26	0.571217033631745
BA.1	ATTP_4-40702001	Hallstättersee	CoV_21569_S105688	2021-12-26	0.428773288168401
BA.2	ATTP_4-40702001	Hallstättersee		2021-12-26	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2022-01-02	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2022-01-02	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2022-01-02	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21873_S105981	2022-01-02	0.264826833155749
BA.1	ATTP_4-40702001	Hallstättersee	CoV_21873_S105981	2022-01-02	0.735164361004218
BA.2	ATTP_4-40702001	Hallstättersee		2022-01-02	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2022-01-09	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2022-01-09	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2022-01-09	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee		2022-01-09	0.0
BA.1	ATTP_4-40702001	Hallstättersee	CoV_22332_S106723	2022-01-09	0.94507
BA.2	ATTP_4-40702001	Hallstättersee		2022-01-09	0.0
B.1.1.7	ATTP_4-40702001	Hallstättersee		2022-01-16	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2022-01-16	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2022-01-16	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee		2022-01-16	0.0
BA.1	ATTP_4-40702001	Hallstättersee	CoV_22720_S107109	2022-01-16	0.834571744642525
BA.2	ATTP_4-40702001	Hallstättersee	CoV_22720_S107109	2022-01-16	0.165418465544754
B.1.1.7	ATTP_4-40702001	Hallstättersee		2022-01-23	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2022-01-23	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2022-01-23	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee		2022-01-23	0.0
BA.1	ATTP_4-40702001	Hallstättersee	CoV_23216_S108000	2022-01-23	0.89413
BA.2	ATTP_4-40702001	Hallstättersee	CoV_23216_S108000	2022-01-23	0.080296
B.1.1.7	ATTP_4-40702001	Hallstättersee		2022-01-30	0.0
B.1.160	ATTP_4-40702001	Hallstättersee		2022-01-30	0.0
B.1.258	ATTP_4-40702001	Hallstättersee		2022-01-30	0.0
B.1.617.2	ATTP_4-40702001	Hallstättersee		2022-01-30	0.0
BA.1	ATTP_4-40702001	Hallstättersee	CoV_23773_S108208	2022-01-30	0.741260918292922
BA.2	ATTP_4-40702001	Hallstättersee	CoV_23773_S108208	2022-01-30	0.258730186967428
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2021-12-12	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_21390_S105552	2021-12-12	0.99086
BA.1	ATTP_4-40201001	Steyr und Umgebung		2021-12-12	0.0
BA.2	ATTP_4-40201001	Steyr und Umgebung		2021-12-12	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2021-12-19	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_21472_S105731	2021-12-19	0.96295
BA.1	ATTP_4-40201001	Steyr und Umgebung		2021-12-19	0.0
BA.2	ATTP_4-40201001	Steyr und Umgebung		2021-12-19	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2021-12-26	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_21560_S105706	2021-12-26	0.653211259710674
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_21560_S105706	2021-12-26	0.346781553851571
BA.2	ATTP_4-40201001	Steyr und Umgebung		2021-12-26	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-04	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_22323_S106712	2022-01-04	0.375450976652521
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_22323_S106712	2022-01-04	0.624541076622324
BA.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-04	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-16	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_22667_S107348	2022-01-16	0.0767779780150789
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_22667_S107348	2022-01-16	0.89747492989068
BA.2	ATTP_4-40201001	Steyr und Umgebung	CoV_22667_S107348	2022-01-16	0.025737637027554
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-18	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23140_S107945	2022-01-18	0.063126
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23140_S107945	2022-01-18	0.91949
BA.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-18	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-23	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23157_S107959	2022-01-23	0.07535
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23157_S107959	2022-01-23	0.92003
BA.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-23	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-23	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23208_S107997	2022-01-23	0.0641292435963643
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23208_S107997	2022-01-23	0.78276127123396
BA.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23208_S107997	2022-01-23	0.153100963464039
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-25	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-25	0.0
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23521_S108292	2022-01-25	0.95078
BA.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-25	0.0
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-27	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-27	0.0
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23764_S108193	2022-01-27	0.636814623155558
BA.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23764_S108193	2022-01-27	0.363178691056421
B.1.1.7	ATTP_4-40201001	Steyr und Umgebung		2022-01-30	0.0
B.1.617.2	ATTP_4-40201001	Steyr und Umgebung		2022-01-30	0.0
BA.1	ATTP_4-40201001	Steyr und Umgebung	CoV_23543_S108269	2022-01-30	0.691662215616606
BA.2	ATTP_4-40201001	Steyr und Umgebung	CoV_23543_S108269	2022-01-30	0.308330043426767
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-05	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-05	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-05	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21254_S104857	2021-12-05	0.98382
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-05	0.0
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-05	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-12	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-12	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-12	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21394_S105502	2021-12-12	0.98669
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-12	0.0
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-12	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-19	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-19	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-19	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21476_S105602	2021-12-19	0.97807
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-19	0.0
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-19	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-26	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-26	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-26	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21564_S105783	2021-12-26	0.71542905815327
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21564_S105783	2021-12-26	0.28456290629746
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2021-12-26	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-02	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-02	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-02	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21868_S106305	2022-01-02	0.441026478513581
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21868_S106305	2022-01-02	0.558966098297863
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-02	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-09	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-09	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-09	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22327_S106760	2022-01-09	0.064848268960019
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22327_S106760	2022-01-09	0.935141753001643
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-09	0.0
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-16	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-16	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-16	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-16	0.0
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22715_S107049	2022-01-16	0.823857937896993
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_22715_S107049	2022-01-16	0.176132229454681
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-23	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-23	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-23	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-23	0.0
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23211_S108033	2022-01-23	0.71971
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23211_S108033	2022-01-23	0.27734
B.1.1.7	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-30	0.0
B.1.160	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-30	0.0
B.1.258	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-30	0.0
B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl		2022-01-30	0.0
BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23768_S108241	2022-01-30	0.877902151886519
BA.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_23768_S108241	2022-01-30	0.122088198398147
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-04	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-04	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-04	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21269_S104855	2021-12-04	0.99418
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-04	0.0
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-04	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-12	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-12	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-12	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21408_S105460	2021-12-12	0.98995
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-12	0.0
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-12	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-18	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-18	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-18	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21490_S105581	2021-12-18	0.97924
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-18	0.0
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-18	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-26	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-26	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-26	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21579_S105793	2021-12-26	0.929839118112951
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21579_S105793	2021-12-26	0.0701510857543659
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2021-12-26	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-01	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-01	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-01	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21875_S106296	2022-01-01	0.69014
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21875_S106296	2022-01-01	0.28967
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-01	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-09	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-09	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-09	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22342_S106750	2022-01-09	0.249571412244276
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22342_S106750	2022-01-09	0.750419063583375
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-09	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-15	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-15	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-15	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22729_S107124	2022-01-15	0.074422
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_22729_S107124	2022-01-15	0.92053
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-15	0.0
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-23	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-23	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-23	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23226_S108023	2022-01-23	0.0524688176476652
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23226_S108023	2022-01-23	0.865523379826029
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23226_S108023	2022-01-23	0.0819978907804905
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-24	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-24	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-24	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-24	0.0
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23166_S107974	2022-01-24	0.88359
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23166_S107974	2022-01-24	0.084735
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-25	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-25	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-25	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-25	0.0
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23532_S108327	2022-01-25	0.87967
BA.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23532_S108327	2022-01-25	0.092851
B.1.1.7	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-29	0.0
B.1.160	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-29	0.0
B.1.258	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig		2022-01-29	0.0
B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23783_S108231	2022-01-29	0.035805
BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_23783_S108231	2022-01-29	0.82197
